variant,entry_time,exit_time,avg_entry,exit_price,quantity,num_entries,pnl,return_pct,reason,hours_held,stage,gate,signal_time,max_entries_allowed,entry_family,exit_reason,realized_r,hold_minutes,size_path,threshold_pct
gap_12,2022-06-15 00:05:00,2022-06-15 01:41:00,21884.4,22149.1,0.057749161773966176,2,14.774566337949578,,,,benchmark,none,2022-06-15 00:05:00,4,gap_12,Take Profit,1.4774566337949577,96.0,benchmark,12.0
gap_12,2022-06-15 03:09:00,2022-06-15 05:24:00,21530.0,20871.0,0.11785133231676014,4,-78.64789805945817,,,,benchmark,none,2022-06-15 03:09:00,4,gap_12,Stop Loss,-7.864789805945817,135.0,benchmark,12.0
gap_12,2022-06-15 07:28:00,2022-06-15 11:28:00,20621.750000000004,20891.1,0.11249422312111326,4,29.36026777181309,,,,benchmark,none,2022-06-15 07:28:00,4,gap_12,Take Profit,2.9360267771813087,240.0,benchmark,12.0
gap_12,2022-06-15 14:19:00,2022-06-15 17:54:00,20920.699999999997,21244.6,0.11461629267692189,4,36.15022628149351,,,,benchmark,none,2022-06-15 14:19:00,4,gap_12,Take Profit,3.615022628149351,215.0,benchmark,12.0
gap_12,2022-06-15 18:08:00,2022-06-15 18:16:00,20359.8,20629.1,0.03106574147125083,1,8.109660863253993,,,,benchmark,none,2022-06-15 18:08:00,4,gap_12,Take Profit,0.8109660863253992,8.0,benchmark,12.0
gap_12,2022-06-16 03:18:00,2022-06-16 09:25:00,22012.65,21271.0,0.11442793895734685,4,-85.83907960354115,,,,benchmark,none,2022-06-16 03:18:00,4,gap_12,Stop Loss,-8.583907960354114,367.0,benchmark,12.0
gap_12,2022-06-16 10:27:00,2022-06-16 10:58:00,21009.9,21265.7,0.055537201954705726,2,13.73400126977041,,,,benchmark,none,2022-06-16 10:27:00,4,gap_12,Take Profit,1.373400126977041,31.000000000000004,benchmark,12.0
gap_12,2022-06-16 17:50:00,2022-06-17 07:23:00,20816.149999999998,21096.5,0.1124511001201064,4,30.576736065198542,,,,benchmark,none,2022-06-16 17:50:00,4,gap_12,Take Profit,3.057673606519854,813.0,benchmark,12.0
gap_12,2022-06-17 11:50:00,2022-06-18 06:51:00,20734.825,19740.2,0.11627572963943117,4,-116.56887005591055,,,,benchmark,none,2022-06-17 11:50:00,4,gap_12,Stop Loss,-11.656887005591054,1141.0,benchmark,12.0
gap_12,2022-06-18 08:16:00,2022-06-18 08:26:00,18733.4,19000.1,0.028842760331645314,1,7.473158048218804,,,,benchmark,none,2022-06-18 08:16:00,4,gap_12,Take Profit,0.7473158048218803,10.0,benchmark,12.0
gap_12,2022-06-18 11:48:00,2022-06-18 18:22:00,18925.925,18310.5,0.11299770420908467,4,-70.36922989804403,,,,benchmark,none,2022-06-18 11:48:00,4,gap_12,Stop Loss,-7.036922989804402,394.0,benchmark,12.0
gap_12,2022-06-18 20:08:00,2022-06-18 21:21:00,17856.5,18114.5,0.028109785518831015,1,7.048646779946056,,,,benchmark,none,2022-06-18 20:08:00,4,gap_12,Take Profit,0.7048646779946056,73.0,benchmark,12.0
gap_12,2022-06-19 01:55:00,2022-06-19 03:05:00,18336.25,18582.5,0.054885344274501556,2,13.10755326360364,,,,benchmark,none,2022-06-19 01:55:00,4,gap_12,Take Profit,1.310755326360364,70.0,benchmark,12.0
gap_12,2022-06-19 05:20:00,2022-06-19 06:17:00,18110.4,18340.2,0.028363487556109138,1,6.309852626603238,,,,benchmark,none,2022-06-19 05:20:00,4,gap_12,Take Profit,0.6309852626603238,57.0,benchmark,12.0
gap_12,2022-06-19 12:28:00,2022-06-19 15:33:00,19372.000000000004,19810.3,0.052978943550854043,2,22.8008594521689,,,,benchmark,none,2022-06-19 12:28:00,4,gap_12,Take Profit,2.28008594521689,185.0,benchmark,12.0
gap_12,2022-06-20 01:10:00,2022-06-20 03:43:00,19872.3,20117.9,0.05318665817138721,2,12.634641698722355,,,,benchmark,none,2022-06-20 01:10:00,4,gap_12,Take Profit,1.2634641698722355,153.0,benchmark,12.0
gap_12,2022-06-20 04:54:00,2022-06-20 06:15:00,19930.1,20177.0,0.026999265215942318,1,6.44821291211137,,,,benchmark,none,2022-06-20 04:54:00,4,gap_12,Take Profit,0.644821291211137,81.0,benchmark,12.0
gap_12,2022-06-20 07:07:00,2022-06-20 08:13:00,19996.4,20324.6,0.027096769413202146,1,8.672867321566638,,,,benchmark,none,2022-06-20 07:07:00,4,gap_12,Take Profit,0.8672867321566639,66.0,benchmark,12.0
gap_12,2022-06-20 12:03:00,2022-06-20 14:55:00,20609.6,20886.8,0.026536736239690287,1,7.1342762846457015,,,,benchmark,none,2022-06-20 12:03:00,4,gap_12,Take Profit,0.7134276284645701,172.0,benchmark,12.0
gap_12,2022-06-20 17:52:00,2022-06-20 20:39:00,20072.449999999997,20335.2,0.05468365141399677,2,13.923328213734287,,,,benchmark,none,2022-06-20 17:52:00,4,gap_12,Take Profit,1.3923328213734287,167.0,benchmark,12.0
gap_12,2022-06-21 02:07:00,2022-06-21 05:20:00,20494.4,20767.7,0.027283130551459006,1,7.229836431572313,,,,benchmark,none,2022-06-21 02:07:00,4,gap_12,Take Profit,0.7229836431572313,193.0,benchmark,12.0
gap_12,2022-06-21 07:19:00,2022-06-21 08:09:00,20972.4,21231.8,0.026861737154497297,1,6.739805405509798,,,,benchmark,none,2022-06-21 07:19:00,4,gap_12,Take Profit,0.6739805405509798,50.0,benchmark,12.0
gap_12,2022-06-21 10:22:00,2022-06-21 13:35:00,21081.9,21372.9,0.02690762096012092,1,7.60008014258776,,,,benchmark,none,2022-06-21 10:22:00,4,gap_12,Take Profit,0.7600080142587761,193.0,benchmark,12.0
gap_12,2022-06-21 15:40:00,2022-06-22 00:15:00,21127.425000000003,20477.3,0.10707065075316084,4,-70.48631395556616,,,,benchmark,none,2022-06-21 15:40:00,4,gap_12,Stop Loss,-7.048631395556616,515.0,benchmark,12.0
gap_12,2022-06-22 00:53:00,2022-06-22 11:28:00,20338.275,20639.1,0.10299889575739107,4,30.13432101244632,,,,benchmark,none,2022-06-22 00:53:00,4,gap_12,Take Profit,3.013432101244632,635.0,benchmark,12.0
gap_12,2022-06-22 12:05:00,2022-06-22 13:46:00,20336.550000000003,20593.5,0.05349455354054388,2,13.304769496907717,,,,benchmark,none,2022-06-22 12:05:00,4,gap_12,Take Profit,1.3304769496907718,101.0,benchmark,12.0
gap_12,2022-06-22 15:43:00,2022-06-23 00:27:00,20041.925,20337.8,0.10901004879112129,4,31.366538357951384,,,,benchmark,none,2022-06-22 15:43:00,4,gap_12,Take Profit,3.1366538357951383,524.0,benchmark,12.0
gap_12,2022-06-23 01:50:00,2022-06-23 06:40:00,20347.1,20610.7,0.05610861660878486,2,14.32765619234034,,,,benchmark,none,2022-06-23 01:50:00,4,gap_12,Take Profit,1.4327656192340341,290.0,benchmark,12.0
gap_12,2022-06-23 11:42:00,2022-06-23 19:23:00,20410.733333333334,20686.4,0.08459674577960404,3,22.620502071152867,,,,benchmark,none,2022-06-23 11:42:00,4,gap_12,Take Profit,2.2620502071152866,461.0,benchmark,12.0
gap_12,2022-06-23 21:35:00,2022-06-23 22:29:00,20685.2,20979.5,0.02871273455846447,1,8.20920625468835,,,,benchmark,none,2022-06-23 21:35:00,4,gap_12,Take Profit,0.820920625468835,54.0,benchmark,12.0
gap_12,2022-06-24 02:57:00,2022-06-24 11:33:00,20962.05,21265.0,0.11317746849285383,4,33.32442653290993,,,,benchmark,none,2022-06-24 02:57:00,4,gap_12,Take Profit,3.3324426532909928,516.0,benchmark,12.0
gap_12,2022-06-24 12:54:00,2022-06-24 20:03:00,21015.25,21284.1,0.05845349201764886,2,15.217569341163674,,,,benchmark,none,2022-06-24 12:54:00,4,gap_12,Take Profit,1.5217569341163675,429.0,benchmark,12.0
gap_12,2022-06-24 20:31:00,2022-06-24 22:04:00,21152.6,21417.4,0.029640452338151456,1,7.594863209579741,,,,benchmark,none,2022-06-24 20:31:00,4,gap_12,Take Profit,0.7594863209579741,93.0,benchmark,12.0
gap_12,2022-06-24 23:54:00,2022-06-25 07:09:00,21206.5,21463.5,0.029772903431590295,1,7.39602389679713,,,,benchmark,none,2022-06-24 23:54:00,4,gap_12,Take Profit,0.739602389679713,435.0,benchmark,12.0
gap_12,2022-06-25 10:26:00,2022-06-25 21:17:00,21157.8,21422.2,0.11892261467890977,4,30.4241057066341,,,,benchmark,none,2022-06-25 10:26:00,4,gap_12,Take Profit,3.04241057066341,651.0,benchmark,12.0
gap_12,2022-06-26 00:14:00,2022-06-26 11:54:00,21388.8,21666.0,0.03054475938764419,1,8.202294199497912,,,,benchmark,none,2022-06-26 00:14:00,4,gap_12,Take Profit,0.8202294199497911,700.0,benchmark,12.0
gap_12,2022-06-26 12:55:00,2022-06-27 14:01:00,21283.524999999998,20579.5,0.12240166846407283,4,-87.18142069488115,,,,benchmark,none,2022-06-26 12:55:00,4,gap_12,Stop Loss,-8.718142069488115,1506.0,benchmark,12.0
gap_12,2022-06-27 16:15:00,2022-06-27 20:10:00,20677.6,20950.5,0.02926578735251292,1,7.74138021732929,,,,benchmark,none,2022-06-27 16:15:00,4,gap_12,Take Profit,0.774138021732929,235.0,benchmark,12.0
gap_12,2022-06-27 23:34:00,2022-06-28 08:48:00,20751.0,21022.8,0.029379106433040536,1,7.738188697012187,,,,benchmark,none,2022-06-27 23:34:00,4,gap_12,Take Profit,0.7738188697012187,554.0,benchmark,12.0
gap_12,2022-06-28 09:44:00,2022-06-29 00:12:00,20817.175,20183.1,0.11667837026516502,4,-74.92481011184414,,,,benchmark,none,2022-06-28 09:44:00,4,gap_12,Stop Loss,-7.492481011184414,868.0,benchmark,12.0
gap_12,2022-06-29 03:49:00,2022-06-29 20:05:00,20093.3,20356.0,0.0842052854262798,3,21.435095365428822,,,,benchmark,none,2022-06-29 03:49:00,4,gap_12,Take Profit,2.143509536542882,976.0,benchmark,12.0
gap_12,2022-06-29 20:33:00,2022-06-30 07:01:00,20007.725000000002,19389.8,0.11503169415674316,4,-71.97313622915001,,,,benchmark,none,2022-06-29 20:33:00,4,gap_12,Stop Loss,-7.197313622915001,628.0,benchmark,12.0
gap_12,2022-06-30 08:24:00,2022-06-30 23:47:00,19014.375,19263.7,0.11174099790081486,4,26.99880627711598,,,,benchmark,none,2022-06-30 08:24:00,4,gap_12,Take Profit,2.699880627711598,923.0,benchmark,12.0
gap_12,2022-07-01 03:12:00,2022-07-01 10:39:00,19792.149999999994,19167.4,0.10974052991058286,4,-69.40177231483908,,,,benchmark,none,2022-07-01 03:12:00,4,gap_12,Stop Loss,-6.940177231483907,447.0,benchmark,12.0
gap_12,2022-07-01 10:55:00,2022-07-01 12:32:00,19035.8,19278.9,0.02683629609626453,1,6.316953873477856,,,,benchmark,none,2022-07-01 10:55:00,4,gap_12,Take Profit,0.6316953873477856,97.0,benchmark,12.0
gap_12,2022-07-01 15:51:00,2022-07-01 17:38:00,19234.5,19499.4,0.02674974309005714,1,6.877365368392071,,,,benchmark,none,2022-07-01 15:51:00,4,gap_12,Take Profit,0.6877365368392071,107.0,benchmark,12.0
gap_12,2022-07-01 19:20:00,2022-07-01 20:19:00,19327.6,19574.8,0.026828000806241207,1,6.421820699230042,,,,benchmark,none,2022-07-01 19:20:00,4,gap_12,Take Profit,0.6421820699230042,59.0,benchmark,12.0
gap_12,2022-07-01 21:48:00,2022-07-03 19:45:00,19198.149999999998,19442.1,0.10778531988253168,4,25.455999598268413,,,,benchmark,none,2022-07-01 21:48:00,4,gap_12,Take Profit,2.5455999598268413,2757.0,benchmark,12.0
gap_12,2022-07-03 21:13:00,2022-07-04 10:21:00,19236.03333333333,19471.1,0.08324830467926306,3,18.9205270605095,,,,benchmark,none,2022-07-03 21:13:00,4,gap_12,Take Profit,1.89205270605095,788.0,benchmark,12.0
gap_12,2022-07-04 13:33:00,2022-07-04 15:05:00,19624.6,19999.0,0.027923854589263622,1,10.231311491048068,,,,benchmark,none,2022-07-04 13:33:00,4,gap_12,Take Profit,1.0231311491048067,92.0,benchmark,12.0
gap_12,2022-07-04 16:05:00,2022-07-04 17:42:00,19737.8,19995.2,0.02806805950980688,1,7.0002279324201355,,,,benchmark,none,2022-07-04 16:05:00,4,gap_12,Take Profit,0.7000227932420136,97.0,benchmark,12.0
gap_12,2022-07-04 19:19:00,2022-07-04 22:33:00,19767.3,20025.1,0.028231924508320308,1,7.052051293656328,,,,benchmark,none,2022-07-04 19:19:00,4,gap_12,Take Profit,0.7052051293656328,194.0,benchmark,12.0
gap_12,2022-07-05 07:07:00,2022-07-05 12:35:00,20038.950000000004,19418.6,0.11080387217336939,4,-69.59784453162466,,,,benchmark,none,2022-07-05 07:07:00,4,gap_12,Stop Loss,-6.959784453162465,328.0,benchmark,12.0
gap_12,2022-07-05 13:00:00,2022-07-05 16:18:00,19344.7,19584.4,0.026874266050566295,1,6.231235021904476,,,,benchmark,none,2022-07-05 13:00:00,4,gap_12,Take Profit,0.6231235021904477,198.0,benchmark,12.0
gap_12,2022-07-05 21:16:00,2022-07-06 16:50:00,20060.766666666666,20312.2,0.07757071940185425,3,18.873611761619227,,,,benchmark,none,2022-07-05 21:16:00,4,gap_12,Take Profit,1.887361176161923,1174.0,benchmark,12.0
gap_12,2022-07-12 09:41:00,2022-07-12 12:06:00,19598.9,19836.5,0.02726884069445382,1,6.262709205627974,,,,benchmark,none,2022-07-12 09:41:00,4,gap_12,Take Profit,0.6262709205627974,145.0,benchmark,12.0
gap_12,2022-07-12 19:17:00,2022-07-13 07:40:00,19359.4,19703.6,0.05534632214879422,2,18.61399536637842,,,,benchmark,none,2022-07-12 19:17:00,4,gap_12,Take Profit,1.8613995366378417,743.0,benchmark,12.0
gap_12,2022-07-13 12:39:00,2022-07-13 13:49:00,19053.6,19300.0,0.028812396923453852,1,6.876942897690007,,,,benchmark,none,2022-07-13 12:39:00,4,gap_12,Take Profit,0.6876942897690007,70.0,benchmark,12.0
gap_12,2022-07-13 15:33:00,2022-07-13 16:55:00,19352.65,19596.1,0.05686461854579093,2,13.397961484378568,,,,benchmark,none,2022-07-13 15:33:00,4,gap_12,Take Profit,1.3397961484378569,82.0,benchmark,12.0
gap_12,2022-09-07 00:21:00,2022-09-07 13:06:00,18619.149999999998,18864.5,0.06000588107126801,2,14.269650543448163,,,,benchmark,none,2022-09-07 00:21:00,4,gap_12,Take Profit,1.4269650543448162,765.0,benchmark,12.0
gap_12,2022-09-19 06:44:00,2022-09-19 10:26:00,18285.0,18513.0,0.031120733186154215,1,6.865071913053052,,,,benchmark,none,2022-09-19 06:44:00,4,gap_12,Take Profit,0.6865071913053052,222.0,benchmark,12.0
gap_12,2022-11-08 19:29:00,2022-11-08 19:32:00,17679.0,16875.8,0.03241275407156217,1,-26.252720532343105,,,,benchmark,none,2022-11-08 19:29:00,4,gap_12,Stop Loss,-2.6252720532343106,3.0,benchmark,12.0
gap_12,2022-11-09 10:13:00,2022-11-09 10:38:00,17414.0,17671.6,0.03199356385050684,1,8.015391062714269,,,,benchmark,none,2022-11-09 10:13:00,4,gap_12,Take Profit,0.8015391062714268,25.0,benchmark,12.0
gap_12,2022-11-09 12:56:00,2022-11-09 13:00:00,17423.1,17661.3,0.032245205670020864,1,7.453011090239018,,,,benchmark,none,2022-11-09 12:56:00,4,gap_12,Take Profit,0.7453011090239018,4.0,benchmark,12.0
gap_12,2022-11-09 13:09:00,2022-11-09 13:20:00,17288.1,17529.6,0.03274786788699659,1,7.678987284744918,,,,benchmark,none,2022-11-09 13:09:00,4,gap_12,Take Profit,0.7678987284744918,11.0,benchmark,12.0
gap_12,2022-11-09 15:33:00,2022-11-09 16:28:00,17440.4,16844.6,0.03271828235410176,1,-19.714003178150687,,,,benchmark,none,2022-11-09 15:33:00,4,gap_12,Stop Loss,-1.9714003178150685,55.0,benchmark,12.0
gap_12,2022-11-09 19:53:00,2022-11-09 21:04:00,16510.55,16006.6,0.06689913191445143,2,-34.14214858624847,,,,benchmark,none,2022-11-09 19:53:00,4,gap_12,Stop Loss,-3.414214858624847,71.0,benchmark,12.0
gap_12,2022-11-09 21:28:00,2022-11-09 21:34:00,15842.8,16175.9,0.033952596875254204,1,11.089924494429418,,,,benchmark,none,2022-11-09 21:28:00,4,gap_12,Take Profit,1.108992449442942,6.0,benchmark,12.0
gap_12,2022-11-09 23:04:00,2022-11-09 23:09:00,15640.6,15909.5,0.03480870679280263,1,9.138545608296578,,,,benchmark,none,2022-11-09 23:04:00,4,gap_12,Take Profit,0.9138545608296578,5.0,benchmark,12.0
gap_12,2022-11-10 04:29:00,2022-11-10 04:56:00,16240.3,16456.5,0.03385291674748715,1,7.096160391024737,,,,benchmark,none,2022-11-10 04:29:00,4,gap_12,Take Profit,0.7096160391024737,27.0,benchmark,12.0
gap_12,2022-11-10 08:19:00,2022-11-10 08:39:00,16552.9,16753.5,0.03346285379136618,1,6.488400502150546,,,,benchmark,none,2022-11-10 08:19:00,4,gap_12,Take Profit,0.6488400502150546,20.0,benchmark,12.0
gap_12,2022-11-10 10:11:00,2022-11-10 12:15:00,16499.0,16827.3,0.06742034396167443,2,21.680297981039153,,,,benchmark,none,2022-11-10 10:11:00,4,gap_12,Take Profit,2.168029798103915,124.00000000000001,benchmark,12.0
gap_12,2022-11-10 15:32:00,2022-11-10 16:16:00,17440.0,17772.8,0.032706914305413295,1,10.65234370221462,,,,benchmark,none,2022-11-10 15:32:00,4,gap_12,Take Profit,1.0652343702214622,44.0,benchmark,12.0
gap_12,2022-11-10 17:37:00,2022-11-10 20:30:00,17270.7,17483.2,0.06632313679487276,2,13.629850302825613,,,,benchmark,none,2022-11-10 17:37:00,4,gap_12,Take Profit,1.3629850302825612,173.0,benchmark,12.0
gap_12,2022-11-11 01:33:00,2022-11-11 05:48:00,17106.100000000002,17330.6,0.10101890482472584,3,21.978456840368427,,,,benchmark,none,2022-11-11 01:33:00,4,gap_12,Take Profit,2.1978456840368428,255.0,benchmark,12.0
gap_12,2022-11-11 06:17:00,2022-11-11 07:16:00,17220.8,17454.4,0.03468703202966091,1,7.860714149385458,,,,benchmark,none,2022-11-11 06:17:00,4,gap_12,Take Profit,0.7860714149385458,59.0,benchmark,12.0
gap_12,2022-11-11 10:18:00,2022-11-11 13:01:00,17244.3,17486.5,0.034904954590220166,1,8.209833806374595,,,,benchmark,none,2022-11-11 10:18:00,4,gap_12,Take Profit,0.8209833806374596,163.0,benchmark,12.0
gap_12,2022-11-11 14:00:00,2022-11-11 14:23:00,17111.100000000002,16588.0,0.0703722161603875,2,-37.278640002166256,,,,benchmark,none,2022-11-11 14:00:00,4,gap_12,Stop Loss,-3.7278640002166257,23.0,benchmark,12.0
gap_12,2022-11-11 16:15:00,2022-11-11 17:04:00,16672.2,16873.7,0.03503057610356922,1,6.82222291206968,,,,benchmark,none,2022-11-11 16:15:00,4,gap_12,Take Profit,0.6822222912069681,49.0,benchmark,12.0
gap_12,2022-11-11 18:42:00,2022-11-11 22:43:00,16740.15,16948.4,0.06993178392566045,2,14.089201263844522,,,,benchmark,none,2022-11-11 18:42:00,4,gap_12,Take Profit,1.4089201263844522,241.0,benchmark,12.0
gap_12,2022-11-12 00:22:00,2022-11-14 00:24:00,16762.324999999997,16083.9,0.1407687031184548,4,-96.40665131077209,,,,benchmark,none,2022-11-12 00:22:00,4,gap_12,Stop Loss,-9.640665131077208,2882.0,benchmark,12.0
gap_12,2022-11-14 01:36:00,2022-11-14 06:41:00,15975.033333333333,16197.9,0.1002296650218051,3,21.68844730810363,,,,benchmark,none,2022-11-14 01:36:00,4,gap_12,Take Profit,2.168844730810363,305.0,benchmark,12.0
gap_12,2022-11-14 12:04:00,2022-11-14 13:13:00,16678.0,17056.7,0.033000418864511334,1,12.272107326211943,,,,benchmark,none,2022-11-14 12:04:00,4,gap_12,Take Profit,1.2272107326211943,69.0,benchmark,12.0
gap_12,2022-11-14 13:49:00,2022-11-15 01:48:00,16568.3,16769.3,0.09924750085103408,3,19.28302322464935,,,,benchmark,none,2022-11-14 13:49:00,4,gap_12,Take Profit,1.9283023224649352,719.0,benchmark,12.0
gap_12,2022-11-15 09:39:00,2022-11-15 13:30:00,16766.9,17069.9,0.033923225268107725,1,10.047110831035011,,,,benchmark,none,2022-11-15 09:39:00,4,gap_12,Take Profit,1.004711083103501,231.0,benchmark,12.0
gap_12,2022-11-15 18:38:00,2022-11-15 20:00:00,16671.6,16902.8,0.034470541716948404,1,7.736529775945202,,,,benchmark,none,2022-11-15 18:38:00,4,gap_12,Take Profit,0.7736529775945202,82.0,benchmark,12.0
gap_12,2022-11-16 09:31:00,2022-11-18 00:10:00,16546.06666666667,16842.9,0.10427589476814288,3,30.250038043147477,,,,benchmark,none,2022-11-16 09:31:00,4,gap_12,Take Profit,3.0250038043147476,2319.0,benchmark,12.0
gap_12,2022-11-21 00:07:00,2022-11-21 04:15:00,16022.233333333332,16257.8,0.11087866994083855,3,25.398261386331296,,,,benchmark,none,2022-11-21 00:07:00,4,gap_12,Take Profit,2.5398261386331296,248.00000000000003,benchmark,12.0
gap_12,2022-11-21 06:55:00,2022-11-21 13:23:00,16037.100000000002,16262.2,0.07604960394249174,2,16.624072299761345,,,,benchmark,none,2022-11-21 06:55:00,4,gap_12,Take Profit,1.6624072299761345,388.0,benchmark,12.0
gap_12,2022-11-21 16:12:00,2022-11-22 13:15:00,15868.125,16090.5,0.15459773915683503,4,33.38365027623997,,,,benchmark,none,2022-11-21 16:12:00,4,gap_12,Take Profit,3.338365027623997,1263.0,benchmark,12.0
gap_12,2023-03-10 01:16:00,2023-03-10 02:09:00,19889.5,20129.5,0.03222075820375989,1,7.4735468679973405,,,,benchmark,none,2023-03-10 01:16:00,4,gap_12,Take Profit,0.747354686799734,53.0,benchmark,12.0
gap_12,2023-03-10 04:39:00,2023-03-10 13:30:00,19869.4,20146.0,0.03247129220155667,1,8.719892761873504,,,,benchmark,none,2023-03-10 04:39:00,4,gap_12,Take Profit,0.8719892761873506,531.0,benchmark,12.0
gap_12,2023-03-10 14:42:00,2023-03-10 16:21:00,19786.0,20059.6,0.032864762180549366,1,8.72809733922348,,,,benchmark,none,2023-03-10 14:42:00,4,gap_12,Take Profit,0.872809733922348,99.0,benchmark,12.0
gap_12,2023-03-10 17:09:00,2023-03-10 21:57:00,19843.0,20098.4,0.03302640628854522,1,8.169432996434617,,,,benchmark,none,2023-03-10 17:09:00,4,gap_12,Take Profit,0.8169432996434618,288.0,benchmark,12.0
gap_12,2023-03-11 08:04:00,2023-03-11 08:43:00,19770.6,20011.7,0.03338732043874579,1,7.782428141612063,,,,benchmark,none,2023-03-11 08:04:00,4,gap_12,Take Profit,0.7782428141612062,39.0,benchmark,12.0
gap_12,2023-08-17 21:43:00,2023-08-17 21:45:00,25479.4,25787.0,0.026083753674946933,1,7.754313928007296,,,,benchmark,none,2023-08-17 21:43:00,4,gap_12,Take Profit,0.7754313928007296,2.0,benchmark,12.0
gap_12,2024-05-01 07:36:00,2024-05-01 07:45:00,57067.5,57792.8,0.011724562634210975,1,8.232787157230684,,,,benchmark,none,2024-05-01 07:36:00,4,gap_12,Take Profit,0.8232787157230683,9.0,benchmark,12.0
gap_12,2024-05-01 08:21:00,2024-05-01 09:04:00,56628.0,57317.7,0.011899953529480511,1,7.934566762715992,,,,benchmark,none,2024-05-01 08:21:00,4,gap_12,Take Profit,0.7934566762715991,43.0,benchmark,12.0
gap_12,2024-05-01 10:04:00,2024-05-01 10:42:00,56940.2,57634.1,0.011915475878002181,1,7.993453620425584,,,,benchmark,none,2024-05-01 10:04:00,4,gap_12,Take Profit,0.7993453620425586,38.0,benchmark,12.0
gap_12,2024-07-05 02:58:00,2024-07-05 11:45:00,54866.433333333334,55568.7,0.036603879484109834,3,24.892072433218594,,,,benchmark,none,2024-07-05 02:58:00,4,gap_12,Take Profit,2.4892072433218595,527.0,benchmark,12.0
gap_12,2024-07-05 13:04:00,2024-07-05 13:29:00,54829.7,55497.2,0.012722230190690003,1,8.209669390950072,,,,benchmark,none,2024-07-05 13:04:00,4,gap_12,Take Profit,0.8209669390950072,25.0,benchmark,12.0
gap_12,2024-07-05 18:16:00,2024-07-05 18:35:00,55898.0,56613.8,0.012564214334421996,1,8.708941453584861,,,,benchmark,none,2024-07-05 18:16:00,4,gap_12,Take Profit,0.8708941453584862,19.0,benchmark,12.0
gap_12,2024-07-08 00:43:00,2024-07-08 05:02:00,54991.450000000004,55653.6,0.025618162409559,2,16.39276905409869,,,,benchmark,none,2024-07-08 00:43:00,4,gap_12,Take Profit,1.6392769054098688,259.0,benchmark,12.0
